,property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,area_room_ratio
3228,flat,umang winter hills,sector 77,0.71,5306.0,1338.0,Super Built up area 1342(124.68 sq.m.)Carpet area: 810 sq.ft. (75.25 sq.m.),2.0,2.0,2,6.0,North-West,Relatively New,1342.0,,810.0,1.0,0.0,0.0,0.0,0.0,0.0,108.0,669.0
3229,flat,dlf ridgewood estate,sector 28,2.0,14599.0,1370.0,Super Built up area 1370(127.28 sq.m.),3.0,3.0,1,12.0,North-East,Old Property,1370.0,,,0.0,0.0,0.0,0.0,0.0,1.0,96.0,456.6666666666667
3230,flat,dlf regal gardens,sector 90,1.29,7104.0,1816.0,Super Built up area 1818(168.9 sq.m.)Built Up area: 1817 sq.ft. (168.8 sq.m.)Carpet area: 1816 sq.ft. (168.71 sq.m.),3.0,3.0,3+,12.0,South-East,Relatively New,1818.0,1817.0,1816.0,0.0,1.0,0.0,0.0,0.0,0.0,152.0,605.3333333333334
3231,flat,ss the coralwood,sector 84,1.1,4857.0,2265.0,Super Built up area 1750(162.58 sq.m.),3.0,3.0,2,9.0,North,Relatively New,1750.0,,,0.0,0.0,0.0,0.0,0.0,0.0,75.0,755.0
3232,flat,orchid petals,sector 49,2.45,11887.0,2061.0,Super Built up area 2061(191.47 sq.m.),3.0,3.0,3,0.0,North-East,Relatively New,2061.0,,,1.0,0.0,0.0,0.0,0.0,0.0,49.0,687.0
3233,flat,dlf new town heights,sector 90,1.8,6601.0,2727.0,Super Built up area 2727(253.35 sq.m.),4.0,4.0,3+,23.0,,Moderately Old,2727.0,,,0.0,0.0,0.0,0.0,0.0,0.0,67.0,681.75
3234,flat,paras quartier,gwal pahari,5.9,11028.0,5350.0,Super Built up area 5350(497.03 sq.m.),4.0,4.0,3+,19.0,East,New Property,5350.0,,,1.0,1.0,1.0,1.0,0.0,1.0,160.0,1337.5
3235,flat,emaar gurgaon greens,sector 102,1.4,8485.0,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),3.0,3.0,3,3.0,East,Relatively New,1650.0,,1022.58,0.0,1.0,0.0,0.0,0.0,0.0,60.0,550.0
3236,flat,microtek greenburg,sector 86,1.45,9797.0,1480.0,Built Up area: 1480 (137.5 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.),3.0,2.0,3,8.0,North-East,Relatively New,,1480.0,1050.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,493.3333333333333
3237,flat,sagar apartment,sector 56,1.45,7250.0,2000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3.0,3.0,3+,7.0,South,Old Property,2000.0,1900.0,1800.0,1.0,1.0,0.0,1.0,1.0,0.0,166.0,666.6666666666666
3238,flat,ambience creacions,sector 22,3.5,19444.0,1800.0,Carpet area: 1800 (167.23 sq.m.),3.0,4.0,3+,8.0,East,New Property,,,1800.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,600.0
3239,flat,conscient elevate,sector 59,6.75,19882.0,3395.0,Super Built up area 3395(315.41 sq.m.)Carpet area: 1855 sq.ft. (172.34 sq.m.),4.0,4.0,2,10.0,,New Property,3395.0,,1855.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,848.75
3240,flat,tulip violet,sector 69,1.66,10134.0,1638.0,Super Built up area 1638(152.18 sq.m.),3.0,3.0,2,0.0,South-West,Relatively New,1638.0,,,0.0,0.0,0.0,0.0,0.0,0.0,157.0,546.0
3241,house,independent,sector 17,3.5,24306.0,1440.0,Built Up area: 160 (14.86 sq.m.),2.0,6.0,3+,3.0,North-West,Undefined,,160.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0
3242,flat,shree vardhman victoria,sector 70,1.63,8359.0,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,5.0,3,12.0,East,Relatively New,1950.0,,1161.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,650.0
3243,house,independent,sector 7,1.55,13889.0,1116.0,Plot area 120(100.34 sq.m.),2.0,2.0,2,1.0,East,Moderately Old,,1080.0,,0.0,0.0,0.0,0.0,0.0,1.0,52.0,558.0
3244,flat,dlf park place,sector 54,5.75,24689.0,2329.0,Super Built up area 2329(216.37 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3.0,4.0,3,12.0,North-East,Relatively New,2329.0,1900.0,1700.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,776.3333333333334
3245,house,bptp pedestal,sector 70a,0.92,7751.0,1187.0,Carpet area: 1187 (110.28 sq.m.),2.0,3.0,3+,3.0,North-East,New Property,,,1187.0,0.0,0.0,0.0,0.0,1.0,0.0,153.0,593.5
3246,flat,chd avenue,sector 71,0.95,7917.0,1200.0,Built Up area: 1200 (111.48 sq.m.),2.0,2.0,0,5.0,South,Undefined,,1200.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0
3247,house,international city by sobha phase 2,sector 109,11.3,25111.0,4500.0,Plot area 500(418.06 sq.m.)Built Up area: 480 sq.yards (401.34 sq.m.)Carpet area: 460 sq.yards (384.62 sq.m.),7.0,5.0,3+,4.0,East,Relatively New,,480.0,460.0,1.0,1.0,0.0,1.0,1.0,0.0,49.0,642.8571428571429
3248,flat,dlf the crest,sector 54,11.0,35223.0,3123.0,Super Built up area 3123(290.14 sq.m.),4.0,6.0,3,7.0,,Relatively New,3123.0,,,0.0,1.0,0.0,0.0,0.0,2.0,125.0,780.75
3249,flat,bptp terra,sector 37d,1.78,8124.0,2191.0,Super Built up area 2191(203.55 sq.m.),4.0,3.0,3,10.0,East,Relatively New,2191.0,,,0.0,1.0,0.0,0.0,0.0,0.0,127.0,547.75
3250,house,unitech uniworld resorts,sector 33,9.5,19333.0,4914.0,Plot area 546(50.73 sq.m.),6.0,6.0,3+,3.0,North-East,Moderately Old,,546.0,,0.0,0.0,0.0,0.0,0.0,1.0,40.0,819.0
3251,flat,ss the leaf,sector 85,1.05,6402.0,1640.0,Super Built up area 1640(152.36 sq.m.),2.0,2.0,3,6.0,North-East,Relatively New,1640.0,,,0.0,0.0,0.0,0.0,1.0,0.0,49.0,820.0
3252,flat,pyramid urban homes 2,sector 86,0.5,9615.0,520.0,Carpet area: 520 (48.31 sq.m.),2.0,2.0,1,10.0,,Relatively New,,,520.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,260.0
3253,flat,la vida by tata housing,sector 113,1.45,11364.0,1276.0,Super Built up area 1276(118.54 sq.m.)Carpet area: 904.01 sq.ft. (83.99 sq.m.),2.0,2.0,2,6.0,South,Relatively New,1276.0,,904.01,0.0,0.0,0.0,0.0,0.0,0.0,80.0,638.0
3254,flat,imperia the esfera,sector 37c,0.98,5399.0,1815.0,Super Built up area 1815(168.62 sq.m.)Carpet area: 1510 sq.ft. (140.28 sq.m.),3.0,4.0,3,9.0,South-West,Relatively New,1815.0,,1510.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,605.0
3255,flat,kiran residency,sector 56,1.54,8324.0,1850.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3.0,4.0,3+,5.0,South,Old Property,2000.0,1900.0,1850.0,0.0,1.0,0.0,0.0,0.0,1.0,98.0,616.6666666666666
3256,house,international city by sobha phase 1,sector 109,5.9,24280.0,2430.0,Plot area 270(225.75 sq.m.),4.0,5.0,2,2.0,East,Relatively New,,2430.0,,0.0,1.0,0.0,0.0,0.0,1.0,111.0,607.5
3257,flat,experion windchants,sector 112,3.29,11742.0,2802.0,Super Built up area 2802(260.31 sq.m.)Built Up area: 2225.56 sq.ft. (206.76 sq.m.),3.0,3.0,3+,2.0,South,Relatively New,2802.0,2225.56,,0.0,1.0,0.0,0.0,0.0,1.0,152.0,934.0
3258,flat,ss the leaf,sector 85,1.22,13319.0,916.0,Super Built up area 1772(164.62 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 916 sq.ft. (85.1 sq.m.),2.0,2.0,3,16.0,North-East,Relatively New,1772.0,1300.0,916.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,458.0
3259,flat,mapsko casa bella,sector 82,0.86,8121.0,1059.0,Super Built up area 1430(132.85 sq.m.)Carpet area: 1056 sq.ft. (98.11 sq.m.),3.0,3.0,3,5.0,South,Moderately Old,1430.0,,1056.0,1.0,0.0,0.0,0.0,0.0,1.0,120.0,353.0
3260,flat,signature andour heights,sector 71,0.65,10172.0,639.0,Super Built up area 639(59.37 sq.m.)Carpet area: 542 sq.ft. (50.35 sq.m.),2.0,2.0,1,10.0,South-West,Relatively New,639.0,,542.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,319.5
3261,house,independent,sector 43,5.5,28424.0,1935.0,Plot area 215(179.77 sq.m.),1.0,1.0,0,1.0,South-West,Old Property,,1935.0,,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1935.0
3262,flat,shree vardhman flora,sector 90,0.86,6255.0,1375.0,Super Built up area 1950(181.16 sq.m.)Built Up area: 1525 sq.ft. (141.68 sq.m.)Carpet area: 1375 sq.ft. (127.74 sq.m.),3.0,4.0,3,0.0,North,Relatively New,1950.0,1525.0,1375.0,0.0,1.0,0.0,0.0,0.0,1.0,84.0,458.3333333333333
3263,flat,ambience creacions,sector 22,4.3,13916.0,3090.0,Super Built up area 3090(287.07 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),3.0,4.0,3+,6.0,South-West,Relatively New,3090.0,2600.0,2100.0,0.0,1.0,0.0,0.0,1.0,2.0,120.0,1030.0
3264,flat,signature global solera,sector 107,0.51,7907.0,645.0,Carpet area: 645 (59.92 sq.m.),3.0,2.0,2,9.0,South,Relatively New,,,645.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,215.0
3265,flat,shree vardhman victoria,sector 70,1.5,7692.0,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,5.0,3,7.0,South,Relatively New,1950.0,,1161.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0,650.0
3266,house,unitech espace,sector 50,7.35,41761.0,1760.0,Plot area 240(200.67 sq.m.),4.0,4.0,3+,3.0,South,Moderately Old,,240.0,,0.0,1.0,0.0,1.0,0.0,1.0,52.0,440.0
3267,flat,m3m golf hills,sector 79,1.45,10211.0,1420.0,Carpet area: 1420 (131.92 sq.m.),2.0,2.0,3,15.0,,Under Construction,,,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,710.0
3268,house,independent,sector 13,0.45,4808.0,936.0,Built Up area: 936 (86.96 sq.m.),1.0,1.0,0,1.0,,Undefined,,936.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0
3269,flat,tulip purple,sector 69,1.8,9000.0,2000.0,Super Built up area 2400(222.97 sq.m.)Built Up area: 2200 sq.ft. (204.39 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),4.0,5.0,3+,4.0,North-East,Relatively New,2400.0,2200.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0,500.0
3270,flat,tulip violet,sector 69,1.7,8458.0,2010.0,Super Built up area 2010(186.74 sq.m.),4.0,4.0,2,1.0,South,Relatively New,2010.0,,,0.0,0.0,0.0,0.0,0.0,0.0,126.0,502.5
3271,house,independent,sector 9,0.22,7407.0,297.0,Carpet area: 33 (27.59 sq.m.),2.0,2.0,2,1.0,,Undefined,,,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.5
3272,flat,signature andour heights,sector 71,0.59,8429.0,700.0,Super Built up area 700(65.03 sq.m.)Built Up area: 639 sq.ft. (59.37 sq.m.)Carpet area: 540.89 sq.ft. (50.25 sq.m.),2.0,2.0,1,6.0,North-East,Moderately Old,700.0,639.0,540.89,0.0,0.0,0.0,0.0,0.0,0.0,67.0,350.0
3273,house,anamika enclave,sector 12,6.0,14493.0,4140.0,Plot area 4140(384.62 sq.m.)Built Up area: 9000 sq.ft. (836.13 sq.m.),9.0,9.0,3+,3.0,North-West,Old Property,,9000.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,460.0
3274,flat,m3m woodshire,sector 107,1.3,10815.0,1202.0,Super Built up area 1943(180.51 sq.m.)Carpet area: 1202 sq.ft. (111.67 sq.m.),3.0,3.0,3,7.0,,Relatively New,1943.0,,1202.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,400.6666666666667
3275,flat,godrej,sector 79,1.29,8206.0,1572.0,Super Built up area 1572(146.04 sq.m.),2.0,2.0,3,4.0,,New Property,1572.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0
3276,flat,ansal api celebrity suites,sector 2,0.6,8163.0,735.0,Super Built up area 735(68.28 sq.m.),1.0,1.0,1,5.0,North-East,Moderately Old,735.0,,,0.0,0.0,0.0,0.0,0.0,1.0,88.0,735.0
3277,flat,sidhartha ncr one phase,sector 95,0.43,3152.0,1364.0,Super Built up area 1364(126.72 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1020 sq.ft. (94.76 sq.m.),2.0,2.0,2,6.0,North,Relatively New,1364.0,1300.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,682.0
3278,flat,emaar gurgaon greens,sector 102,1.45,14174.0,1023.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),3.0,3.0,3,10.0,North-East,Relatively New,1650.0,,1022.58,0.0,1.0,0.0,0.0,0.0,0.0,165.0,341.0
3279,flat,godrej frontier,sector 80,1.4,6189.0,2262.0,Super Built up area 2262(210.15 sq.m.)Built Up area: 1922 sq.ft. (178.56 sq.m.)Carpet area: 1634 sq.ft. (151.8 sq.m.),3.0,4.0,2,6.0,South,Moderately Old,2262.0,1922.0,1634.0,0.0,1.0,0.0,1.0,0.0,0.0,111.0,754.0
3280,house,dlf floors phase 3,sector 24,3.51,12342.0,2844.0,Plot area 316(264.22 sq.m.),4.0,4.0,3,4.0,East,Under Construction,,2844.0,,1.0,1.0,1.0,1.0,0.0,1.0,160.0,711.0
3281,flat,sare crescent parc royal greens phase 1,sector 92,0.75,4325.0,1734.0,Built Up area: 1734 (161.09 sq.m.),4.0,4.0,3+,3.0,East,Relatively New,,1734.0,,0.0,0.0,0.0,0.0,0.0,0.0,93.0,433.5
3282,flat,ss the leaf,sector 85,2.2,6934.0,3173.0,Super Built up area 2812(261.24 sq.m.),4.0,5.0,3+,4.0,East,Relatively New,2812.0,,,0.0,0.0,0.0,0.0,0.0,0.0,106.0,793.25
3283,house,independent,sector 105,1.2,13333.0,900.0,Plot area 900(83.61 sq.m.),4.0,4.0,1,2.0,South-West,Moderately Old,,900.0,,0.0,0.0,0.0,0.0,1.0,0.0,14.0,225.0
3284,flat,smart world orchard,sector 61,1.47,12250.0,1200.0,Carpet area: 1200 (111.48 sq.m.),2.0,2.0,2,2.0,,Under Construction,,,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,600.0
3285,flat,sare green parc,sector 92,0.85,6538.0,1300.0,Built Up area: 1300 (120.77 sq.m.),3.0,2.0,2,20.0,,Undefined,,1300.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.3333333333333
3286,house,independent,sector 25,4.31,31926.0,1350.0,Plot area 150(125.42 sq.m.),5.0,4.0,3,3.0,North,Old Property,,1350.0,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,270.0
3287,flat,m3m golfestate,sector 65,7.0,18182.0,3850.0,Carpet area: 3850 (357.68 sq.m.),3.0,3.0,2,12.0,North,Moderately Old,,,3850.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,1283.3333333333333
3288,flat,bestech altura,sector 79,2.69,12500.0,2152.0,Super Built up area 2150(199.74 sq.m.),3.0,4.0,3+,3.0,,New Property,2150.0,,,0.0,1.0,0.0,0.0,0.0,0.0,49.0,717.3333333333334
3289,flat,suncity vatsal valley,gwal pahari,1.28,9552.0,1340.0,Carpet area: 1340 (124.49 sq.m.),3.0,3.0,3,1.0,North,Relatively New,,,1340.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,446.6666666666667
3290,flat,kendriya vihar,sector 56,0.65,8609.0,755.0,Carpet area: 755 (70.14 sq.m.),1.0,1.0,1,0.0,,Moderately Old,,,755.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,755.0
3291,flat,ats kocoon,sector 109,2.22,10597.0,2095.0,Super Built up area 2095(194.63 sq.m.)Built Up area: 1860 sq.ft. (172.8 sq.m.),3.0,4.0,3,14.0,East,Relatively New,2095.0,1860.0,,1.0,1.0,1.0,1.0,0.0,0.0,45.0,698.3333333333334
3292,flat,umang winter hills,sector 77,1.2,6586.0,1822.0,Built Up area: 1822 (169.27 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),3.0,3.0,3,14.0,East,Undefined,,1822.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,607.3333333333334
3293,house,independent,sector 56,2.99,20635.0,1449.0,Plot area 161(134.62 sq.m.),4.0,4.0,2,2.0,South,Moderately Old,,1449.0,,1.0,1.0,0.0,1.0,0.0,1.0,49.0,362.25
3294,house,independent,sector 14,7.5,16600.0,4518.0,Plot area 502(419.74 sq.m.),3.0,3.0,2,1.0,West,Old Property,,4518.0,,1.0,1.0,0.0,1.0,0.0,1.0,27.0,1506.0
3295,house,independent,sector 57,8.0,29630.0,2700.0,Plot area 300(27.87 sq.m.),5.0,4.0,3,2.0,North,Relatively New,,300.0,,1.0,1.0,0.0,1.0,0.0,0.0,21.0,540.0
3296,flat,signature global park,sohna road,0.65,7908.0,822.0,Carpet area: 822 (76.37 sq.m.),2.0,1.0,2,3.0,,New Property,,,822.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,411.0
3297,house,bhim garh kheri,sector 3,0.75,6410.0,1170.0,Plot area 130(108.7 sq.m.),4.0,2.0,2,2.0,West,Old Property,,1170.0,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,292.5
3298,flat,ats kocoon,sector 109,1.75,10029.0,1745.0,Super Built up area 1745(162.12 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),3.0,3.0,3,10.0,North-East,Relatively New,1745.0,1550.0,1250.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0,581.6666666666666
3299,flat,emaar palm gardens,sector 83,3.15,8400.0,3750.0,Super Built up area 3750(348.39 sq.m.)Built Up area: 3200 sq.ft. (297.29 sq.m.)Carpet area: 2444.94 sq.ft. (227.14 sq.m.),5.0,7.0,3+,15.0,West,Relatively New,3750.0,3200.0,2444.94,0.0,1.0,0.0,0.0,0.0,1.0,165.0,750.0
3300,house,spaze privy,sector 72,3.1,8486.0,3653.0,Plot area 3653(339.37 sq.m.),5.0,5.0,3+,21.0,,Relatively New,,3653.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.6
3301,flat,godrej aria,sector 79,1.45,9062.0,1600.0,Super Built up area 1495(138.89 sq.m.)Built Up area: 1494 sq.ft. (138.8 sq.m.),2.0,2.0,3+,9.0,East,Relatively New,1495.0,1494.0,,1.0,0.0,0.0,0.0,0.0,0.0,113.0,800.0
3302,flat,greenopolis,sector 89,0.8,4819.0,1660.0,Super Built up area 1660(154.22 sq.m.),2.0,3.0,3,8.0,,Under Construction,1660.0,,,1.0,0.0,0.0,0.0,1.0,0.0,60.0,830.0
3303,flat,emaar mgf palm studios,sector 66,1.7,13503.0,1259.0,Super Built up area 1185(110.09 sq.m.),2.0,2.0,2,7.0,,Relatively New,1185.0,,,0.0,0.0,0.0,0.0,1.0,0.0,99.0,629.5
3304,flat,signature global solera,sector 107,0.3,6135.0,489.0,Super Built up area 602(55.93 sq.m.)Carpet area: 489 sq.ft. (45.43 sq.m.),2.0,2.0,1,5.0,East,Relatively New,602.0,,489.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,244.5
3306,flat,shree vardhman victoria,sector 70,1.23,9111.0,1350.0,Super Built up area 1350(125.42 sq.m.),2.0,2.0,3,1.0,North-East,Relatively New,1350.0,,,1.0,0.0,0.0,0.0,0.0,0.0,43.0,675.0
3307,flat,dhoot time residency,sector 63,2.2,12813.0,1717.0,Super Built up area 1717(159.51 sq.m.),3.0,4.0,3+,8.0,North-West,Moderately Old,1717.0,,,1.0,0.0,0.0,0.0,0.0,1.0,61.0,572.3333333333334
3308,flat,sare homes,sector 92,0.58,4099.0,1415.0,Super Built up area 1415(131.46 sq.m.),3.0,3.0,3,3.0,North-East,New Property,1415.0,,,0.0,0.0,0.0,0.0,0.0,0.0,54.0,471.6666666666667
3309,flat,emaar digihomes,sector 62,2.45,16003.0,1531.0,Built Up area: 1200 (111.48 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,2,7.0,North-East,New Property,,1200.0,1000.0,1.0,0.0,0.0,0.0,0.0,2.0,174.0,765.5
3310,house,bhawani enclave,sector 12,0.42,8235.0,510.0,Plot area 565(52.49 sq.m.)Carpet area: 510 sq.ft. (47.38 sq.m.),3.0,3.0,0,2.0,East,New Property,,,510.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,170.0
3311,house,independent,sector 7,2.25,15625.0,1440.0,Plot area 160(133.78 sq.m.),3.0,3.0,2,2.0,North-West,Old Property,,1440.0,,0.0,0.0,0.0,0.0,0.0,1.0,27.0,480.0
3312,flat,bptp terra,sector 37d,1.5,8255.0,1817.0,Super Built up area 1811(168.25 sq.m.)Carpet area: 1560 sq.ft. (144.93 sq.m.),3.0,3.0,3,12.0,South-West,Relatively New,1811.0,,1560.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,605.6666666666666
3313,flat,vatika the seven lamps,sector 82,0.85,5977.0,1422.0,Super Built up area 1430(132.85 sq.m.),2.0,2.0,2,9.0,North-East,Relatively New,1430.0,,,1.0,0.0,0.0,0.0,0.0,0.0,117.0,711.0
3314,flat,ashiana anmol,sohna road,0.9,9464.0,951.0,Super Built up area 1275(118.45 sq.m.)Carpet area: 951 sq.ft. (88.35 sq.m.),2.0,2.0,2,13.0,South,Relatively New,1275.0,,951.0,0.0,0.0,0.0,0.0,0.0,2.0,120.0,475.5
3315,flat,godrej aria,sector 79,0.96,13296.0,722.0,Super Built up area 1351(125.51 sq.m.)Carpet area: 722 sq.ft. (67.08 sq.m.),2.0,2.0,3,8.0,North-East,Relatively New,1351.0,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,361.0
3316,flat,shapoorji pallonji joyville gurugram,sector 102,1.95,17287.0,1128.0,Super Built up area 1852(172.06 sq.m.)Carpet area: 1128.09 sq.ft. (104.8 sq.m.),3.0,3.0,3,12.0,North-East,New Property,1852.0,,1128.09,0.0,0.0,1.0,0.0,0.0,0.0,72.0,376.0
3317,flat,project krishna colony,sector 7,0.36,5143.0,700.0,Built Up area: 700 (65.03 sq.m.),2.0,2.0,1,0.0,,Relatively New,,700.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0
3318,flat,dlf park place,sector 54,6.75,24963.0,2704.0,Super Built up area 2704(251.21 sq.m.)Carpet area: 1534 sq.ft. (142.51 sq.m.),4.0,4.0,2,8.0,North,Moderately Old,2704.0,,1534.0,0.0,1.0,0.0,0.0,0.0,2.0,135.0,676.0
3319,house,dlf city plots phase 2,sector 25,10.75,29861.0,3600.0,Plot area 400(334.45 sq.m.),9.0,9.0,3+,3.0,South-West,Old Property,,3600.0,,0.0,1.0,1.0,1.0,0.0,0.0,73.0,400.0
3320,flat,paras dews,sector 106,2.1,8917.0,2355.0,Super Built up area 2355(218.79 sq.m.),4.0,6.0,3+,6.0,South-East,Relatively New,2355.0,,,0.0,1.0,0.0,0.0,1.0,0.0,60.0,588.75
3321,house,independent,sector 26,18.25,18250.0,10000.0,Plot area 550(51.1 sq.m.)Carpet area: 10000 sq.ft. (929.03 sq.m.),7.0,9.0,3+,4.0,East,Relatively New,,,10000.0,1.0,1.0,1.0,1.0,0.0,1.0,77.0,1428.5714285714287
3322,flat,emaar palm premier,sector 77,2.1,10500.0,2000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,4.0,3+,11.0,,New Property,2000.0,1600.0,1500.0,0.0,1.0,0.0,0.0,0.0,1.0,129.0,666.6666666666666
3323,flat,vatika city,sector 49,1.98,9074.0,2182.0,Super Built up area 2182(202.71 sq.m.)Built Up area: 1750.75 sq.ft. (162.65 sq.m.)Carpet area: 1670 sq.ft. (155.15 sq.m.),3.0,4.0,3,9.0,South-East,Moderately Old,2182.0,1750.75,1670.0,0.0,1.0,0.0,0.0,0.0,1.0,101.0,727.3333333333334
3324,flat,eldeco accolade,sohna road,0.72,4976.0,1447.0,Super Built up area 1457(135.36 sq.m.)Carpet area: 849 sq.ft. (78.87 sq.m.),2.0,2.0,3+,12.0,East,Relatively New,1457.0,,849.0,1.0,0.0,0.0,0.0,0.0,0.0,152.0,723.5
3325,house,unitech espace,sector 50,10.3,31790.0,3240.0,Plot area 360(301.01 sq.m.),5.0,6.0,3+,3.0,East,Moderately Old,,3240.0,,1.0,1.0,1.0,1.0,0.0,1.0,160.0,648.0
3326,house,independent,sector 43,5.75,29716.0,1935.0,Plot area 215(179.77 sq.m.),4.0,4.0,2,2.0,North,Old Property,,1935.0,,0.0,1.0,1.0,1.0,0.0,0.0,34.0,483.75
3327,flat,emaar mgf the palm drive,sector 66,2.8,14359.0,1950.0,Super Built up area 1950(181.16 sq.m.)Built Up area: 1920 sq.ft. (178.37 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,3.0,2,12.0,East,New Property,1950.0,1920.0,1600.0,1.0,1.0,0.0,1.0,0.0,2.0,69.0,650.0
3328,house,international city by sobha phase 2,sector 109,9.4,26111.0,3600.0,Plot area 400(334.45 sq.m.),5.0,6.0,3+,2.0,North-East,Relatively New,,3600.0,,1.0,1.0,1.0,1.0,0.0,1.0,147.0,720.0
3329,flat,m3m skywalk,sector 74,1.54,10815.0,1424.0,Super Built up area 1424(132.29 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1139 sq.ft. (105.82 sq.m.),2.0,2.0,3+,15.0,South-East,Relatively New,1424.0,1200.0,1139.0,0.0,0.0,0.0,0.0,1.0,0.0,137.0,712.0
3330,flat,ansal heights 86,sector 86,1.3,4666.0,2786.0,Super Built up area 2786(258.83 sq.m.),4.0,6.0,2,11.0,East,New Property,2786.0,,,0.0,1.0,0.0,0.0,1.0,0.0,86.0,696.5
3331,flat,m3m woodshire,sector 107,1.65,5961.0,2768.0,Super Built up area 2768(257.16 sq.m.),4.0,5.0,3+,12.0,North-West,Relatively New,2768.0,,,0.0,1.0,0.0,0.0,0.0,0.0,21.0,692.0
3332,flat,godrej summit,sector 104,1.25,6779.0,1844.0,Super Built up area 1844(171.31 sq.m.),3.0,4.0,3+,12.0,East,Relatively New,1844.0,,,0.0,1.0,0.0,0.0,1.0,0.0,79.0,614.6666666666666
3333,flat,kendriya vihar,sector 56,0.58,9587.0,605.0,Carpet area: 605 (56.21 sq.m.),1.0,1.0,1,1.0,,Old Property,,,605.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,605.0
